order_id,product_id,category,geography,marketing_channel,price,order_date
8752,P08752,Electronics,Europe,Email,129.11,2024-08-08
8753,P08753,Electronics,North America,Referral,75.71,2024-01-22
8754,P08754,Electronics,North America,Email,62.94,2024-04-10
8755,P08755,Toys,Asia,Social Media,152.04,2024-02-25
8756,P08756,Books,North America,Organic,101.43,2024-01-17
8757,P08757,Electronics,North America,Social Media,100.45,2024-12-03
8758,P08758,Clothing,North America,Email,70.08,2024-09-19
8759,P08759,Electronics,Europe,Email,96.93,2024-10-30
8760,P08760,Clothing,Europe,Email,68.05,2024-01-31
8761,P08761,Electronics,North America,Organic,168.09,2024-08-28
8762,P08762,Home,North America,Social Media,135.85,2024-03-01
8763,P08763,Clothing,Europe,Paid Ads,91.26,2024-05-09
8764,P08764,Books,North America,Organic,90.53,2024-01-23
8765,P08765,Electronics,Asia,Email,104.61,2024-02-03
8766,P08766,Books,Asia,Social Media,99.72,2024-06-03
8767,P08767,Home,Europe,Social Media,52.15,2024-12-07
8768,P08768,Electronics,North America,Email,10.0,2024-01-06
8769,P08769,Clothing,Asia,Organic,60.11,2024-02-19
8770,P08770,Electronics,Asia,Social Media,93.57,2024-03-04
8771,P08771,Electronics,Europe,Paid Ads,63.11,2024-11-04
8772,P08772,Electronics,Asia,Social Media,140.97,2024-04-15
8773,P08773,Clothing,Asia,Social Media,88.54,2024-10-27
8774,P08774,Clothing,Europe,Social Media,193.68,2024-04-12
8775,P08775,Toys,North America,Social Media,71.93,2024-04-04
8776,P08776,Electronics,Asia,Paid Ads,107.04,2024-12-09
8777,P08777,Toys,North America,Organic,85.56,2024-06-28
8778,P08778,Electronics,Asia,Social Media,121.99,2024-01-15
8779,P08779,Home,Asia,Paid Ads,153.29,2024-02-16
8780,P08780,Clothing,Asia,Paid Ads,130.41,2024-03-15
8781,P08781,Electronics,Europe,Organic,10.0,2024-05-22
8782,P08782,Books,North America,Paid Ads,124.99,2024-10-23
8783,P08783,Clothing,North America,Organic,49.46,2024-06-27
8784,P08784,Home,Asia,Organic,84.51,2024-06-29
8785,P08785,Clothing,Asia,Email,134.47,2024-03-23
8786,P08786,Clothing,Europe,Social Media,44.01,2024-09-13
8787,P08787,Clothing,North America,Organic,157.8,2024-11-09
8788,P08788,Home,South America,Paid Ads,82.33,2024-05-03
8789,P08789,Electronics,Australia,Organic,208.55,2024-09-15
8790,P08790,Home,Europe,Paid Ads,103.43,2024-10-18
8791,P08791,Books,Europe,Email,185.27,2024-02-04
8792,P08792,Electronics,Asia,Organic,159.88,2024-02-20
8793,P08793,Electronics,Asia,Organic,69.44,2024-10-23
8794,P08794,Home,Australia,Organic,34.92,2024-01-08
8795,P08795,Clothing,North America,Organic,105.68,2024-09-27
8796,P08796,Clothing,Europe,Social Media,70.87,2024-04-21
8797,P08797,Electronics,Europe,Social Media,178.99,2024-04-08
8798,P08798,Clothing,Asia,Referral,87.66,2024-05-24
8799,P08799,Electronics,Asia,Social Media,84.98,2024-03-28
8800,P08800,Clothing,Australia,Email,30.21,2024-10-02
8801,P08801,Home,Europe,Email,120.96,2024-01-03
8802,P08802,Electronics,Asia,Email,41.29,2024-02-20
8803,P08803,Clothing,Europe,Organic,122.12,2024-04-19
8804,P08804,Toys,Europe,Organic,129.0,2024-09-15
8805,P08805,Home,North America,Paid Ads,62.52,2024-12-28
8806,P08806,Books,Asia,Email,147.83,2024-08-31
8807,P08807,Clothing,Australia,Organic,86.26,2024-07-06
8808,P08808,Home,North America,Paid Ads,26.44,2024-12-23
8809,P08809,Electronics,North America,Referral,177.26,2024-10-28
8810,P08810,Electronics,Asia,Referral,53.83,2024-04-04
8811,P08811,Electronics,Europe,Organic,125.35,2024-08-13
8812,P08812,Clothing,Australia,Social Media,121.29,2024-12-10
8813,P08813,Books,North America,Social Media,119.46,2024-02-24
8814,P08814,Clothing,North America,Paid Ads,118.59,2024-04-02
8815,P08815,Home,Europe,Paid Ads,51.49,2024-06-30
8816,P08816,Home,North America,Organic,184.57,2024-07-13
8817,P08817,Clothing,North America,Social Media,147.81,2024-08-05
8818,P08818,Clothing,North America,Organic,123.75,2024-04-19
8819,P08819,Clothing,North America,Email,33.35,2024-09-20
8820,P08820,Clothing,North America,Email,51.08,2024-04-26
8821,P08821,Electronics,Australia,Email,132.87,2024-07-27
8822,P08822,Toys,North America,Paid Ads,10.0,2024-02-27
8823,P08823,Electronics,Europe,Social Media,116.94,2024-06-09
8824,P08824,Electronics,Asia,Organic,33.44,2024-03-04
8825,P08825,Books,Europe,Email,56.6,2024-08-26
8826,P08826,Clothing,Europe,Organic,29.45,2024-02-26
8827,P08827,Home,Asia,Organic,112.31,2024-09-23
8828,P08828,Clothing,Asia,Paid Ads,155.82,2024-03-10
8829,P08829,Clothing,Asia,Social Media,117.4,2024-09-10
8830,P08830,Electronics,Europe,Social Media,122.89,2024-07-03
8831,P08831,Clothing,Asia,Organic,108.4,2024-12-26
8832,P08832,Clothing,Europe,Email,134.13,2024-05-27
8833,P08833,Home,North America,Social Media,123.35,2024-10-12
8834,P08834,Clothing,Asia,Organic,10.0,2024-01-21
8835,P08835,Toys,Europe,Organic,145.32,2024-02-12
8836,P08836,Electronics,South America,Social Media,140.06,2024-06-16
8837,P08837,Clothing,North America,Social Media,81.88,2024-09-09
8838,P08838,Clothing,North America,Paid Ads,10.0,2024-02-29
8839,P08839,Toys,South America,Organic,112.12,2024-07-16
8840,P08840,Electronics,North America,Social Media,116.33,2024-05-25
8841,P08841,Clothing,South America,Social Media,77.98,2024-08-21
8842,P08842,Books,Australia,Organic,109.33,2024-11-03
8843,P08843,Electronics,Asia,Social Media,153.59,2024-06-08
8844,P08844,Books,Europe,Paid Ads,219.88,2024-12-17
8845,P08845,Electronics,Europe,Organic,107.35,2024-08-15
8846,P08846,Home,Asia,Email,116.7,2024-04-25
8847,P08847,Toys,Asia,Paid Ads,58.81,2024-10-10
8848,P08848,Home,Europe,Email,74.93,2024-07-27
8849,P08849,Clothing,Australia,Social Media,93.2,2024-05-28
8850,P08850,Electronics,Europe,Organic,158.89,2024-08-07
8851,P08851,Toys,Australia,Organic,140.95,2024-04-06
8852,P08852,Clothing,North America,Email,196.47,2024-02-05
8853,P08853,Electronics,North America,Email,25.49,2024-08-31
8854,P08854,Home,Europe,Email,33.81,2024-12-13
8855,P08855,Clothing,North America,Social Media,155.1,2024-07-07
8856,P08856,Electronics,Asia,Organic,172.44,2024-04-01
8857,P08857,Electronics,North America,Organic,101.66,2024-01-07
8858,P08858,Electronics,Australia,Email,10.0,2024-12-11
8859,P08859,Clothing,North America,Email,62.82,2024-09-08
8860,P08860,Home,Europe,Email,116.77,2024-12-10
8861,P08861,Clothing,North America,Social Media,55.03,2024-02-23
8862,P08862,Books,Europe,Social Media,109.26,2024-07-21
8863,P08863,Books,North America,Social Media,194.93,2024-08-12
8864,P08864,Home,North America,Email,171.31,2024-09-24
8865,P08865,Electronics,Asia,Organic,140.44,2024-12-03
8866,P08866,Home,North America,Organic,96.78,2024-12-12
8867,P08867,Clothing,North America,Email,75.27,2024-02-13
8868,P08868,Clothing,Asia,Paid Ads,137.89,2024-03-02
8869,P08869,Home,North America,Paid Ads,101.27,2024-03-14
8870,P08870,Clothing,Europe,Referral,102.99,2024-07-21
8871,P08871,Toys,North America,Paid Ads,22.44,2024-07-24
8872,P08872,Electronics,North America,Organic,64.27,2024-12-21
8873,P08873,Home,Europe,Organic,137.59,2024-10-29
8874,P08874,Electronics,North America,Social Media,44.95,2024-02-22
8875,P08875,Toys,Asia,Organic,113.29,2024-03-27
8876,P08876,Electronics,South America,Organic,120.63,2024-02-03
8877,P08877,Electronics,North America,Organic,123.54,2024-07-05
8878,P08878,Clothing,Australia,Organic,128.01,2024-04-11
8879,P08879,Clothing,North America,Email,131.39,2024-06-22
8880,P08880,Electronics,North America,Organic,68.81,2024-04-12
8881,P08881,Clothing,North America,Email,26.62,2024-10-31
8882,P08882,Clothing,Europe,Organic,56.32,2024-07-25
8883,P08883,Electronics,Europe,Paid Ads,136.5,2024-03-03
8884,P08884,Clothing,North America,Paid Ads,39.96,2024-04-29
8885,P08885,Books,Asia,Organic,47.97,2024-08-05
8886,P08886,Home,Asia,Social Media,47.69,2024-09-12
8887,P08887,Home,North America,Paid Ads,10.0,2024-05-22
8888,P08888,Home,Asia,Social Media,42.65,2024-12-31
8889,P08889,Clothing,South America,Paid Ads,150.02,2024-10-24
8890,P08890,Electronics,North America,Social Media,64.16,2024-10-30
8891,P08891,Electronics,North America,Email,12.55,2024-05-19
8892,P08892,Books,Europe,Organic,74.42,2024-11-25
8893,P08893,Toys,Europe,Organic,125.53,2024-07-23
8894,P08894,Clothing,Europe,Email,10.0,2024-07-01
8895,P08895,Electronics,North America,Organic,147.67,2024-08-31
8896,P08896,Electronics,Europe,Organic,27.95,2024-12-07
8897,P08897,Clothing,Europe,Social Media,80.23,2024-11-04
8898,P08898,Clothing,Europe,Organic,79.59,2024-07-26
8899,P08899,Electronics,North America,Social Media,71.93,2024-09-05
8900,P08900,Toys,Europe,Organic,96.76,2024-09-18
8901,P08901,Clothing,North America,Social Media,138.93,2024-05-22
8902,P08902,Toys,Europe,Organic,97.96,2024-03-16
8903,P08903,Home,South America,Email,69.72,2024-08-20
8904,P08904,Home,Europe,Email,122.87,2024-02-25
8905,P08905,Home,North America,Organic,110.36,2024-03-03
8906,P08906,Home,Europe,Organic,66.52,2024-05-08
8907,P08907,Home,Asia,Referral,102.12,2024-09-07
8908,P08908,Home,Asia,Paid Ads,62.38,2024-09-11
8909,P08909,Clothing,Europe,Organic,56.71,2024-04-28
8910,P08910,Toys,North America,Email,140.29,2024-11-17
8911,P08911,Home,Europe,Email,122.35,2024-03-09
8912,P08912,Home,Europe,Social Media,138.52,2024-01-16
8913,P08913,Books,Australia,Email,131.76,2024-02-20
8914,P08914,Electronics,Europe,Paid Ads,55.64,2024-01-28
8915,P08915,Electronics,Europe,Email,150.06,2024-02-04
8916,P08916,Clothing,Europe,Email,85.12,2024-09-12
8917,P08917,Clothing,North America,Social Media,146.46,2024-12-13
8918,P08918,Books,Asia,Social Media,93.74,2024-01-14
8919,P08919,Clothing,Europe,Social Media,115.66,2024-04-01
8920,P08920,Clothing,Australia,Organic,117.16,2024-07-14
8921,P08921,Clothing,Europe,Email,140.66,2024-11-05
8922,P08922,Electronics,North America,Organic,18.27,2024-12-13
8923,P08923,Home,Europe,Organic,21.18,2024-06-16
8924,P08924,Books,North America,Organic,133.59,2024-03-19
8925,P08925,Electronics,North America,Organic,117.82,2024-06-04
8926,P08926,Clothing,North America,Organic,61.22,2024-11-14
8927,P08927,Clothing,Asia,Email,118.22,2024-11-15
8928,P08928,Electronics,Europe,Email,29.6,2024-02-19
8929,P08929,Electronics,North America,Paid Ads,263.21,2024-02-09
8930,P08930,Toys,Europe,Social Media,165.58,2024-12-04
8931,P08931,Clothing,Europe,Social Media,131.12,2024-09-23
8932,P08932,Electronics,South America,Email,103.78,2024-09-09
8933,P08933,Electronics,Europe,Organic,69.06,2024-08-26
8934,P08934,Home,Asia,Social Media,34.49,2024-04-13
8935,P08935,Home,North America,Organic,94.31,2024-05-30
8936,P08936,Home,Asia,Organic,57.01,2024-12-04
8937,P08937,Electronics,Asia,Email,59.93,2024-09-11
8938,P08938,Books,South America,Email,29.16,2024-09-08
8939,P08939,Clothing,North America,Organic,112.48,2024-09-15
8940,P08940,Clothing,Europe,Social Media,81.15,2024-05-13
8941,P08941,Clothing,Europe,Social Media,126.75,2024-10-04
8942,P08942,Clothing,North America,Social Media,122.85,2024-06-24
8943,P08943,Books,Europe,Organic,111.47,2024-10-03
8944,P08944,Toys,South America,Organic,232.97,2024-10-06
8945,P08945,Clothing,Europe,Email,141.19,2024-01-10
8946,P08946,Books,Australia,Organic,36.97,2024-01-17
8947,P08947,Home,North America,Organic,122.94,2024-08-08
8948,P08948,Toys,Asia,Email,97.3,2024-03-01
8949,P08949,Electronics,Europe,Social Media,32.92,2024-07-15
8950,P08950,Clothing,Europe,Paid Ads,28.92,2024-08-18
8951,P08951,Electronics,Australia,Organic,122.66,2024-06-10
8952,P08952,Books,North America,Organic,134.88,2024-07-11
8953,P08953,Electronics,Asia,Email,47.69,2024-08-14
8954,P08954,Clothing,Europe,Organic,148.51,2024-08-23
8955,P08955,Clothing,North America,Organic,114.25,2024-01-19
8956,P08956,Clothing,South America,Social Media,159.79,2024-01-17
8957,P08957,Home,Europe,Paid Ads,154.48,2024-03-31
8958,P08958,Books,Asia,Email,92.08,2024-10-12
8959,P08959,Home,North America,Social Media,181.78,2024-12-03
8960,P08960,Books,Asia,Social Media,43.79,2024-06-04
8961,P08961,Electronics,Europe,Organic,219.51,2024-12-27
8962,P08962,Clothing,North America,Organic,56.06,2024-03-25
8963,P08963,Clothing,Europe,Organic,97.6,2024-09-08
8964,P08964,Electronics,North America,Paid Ads,71.64,2024-08-08
8965,P08965,Clothing,Europe,Email,81.16,2024-03-09
8966,P08966,Home,North America,Organic,246.18,2024-06-08
8967,P08967,Clothing,North America,Organic,76.86,2024-07-18
8968,P08968,Home,North America,Referral,142.56,2024-09-06
8969,P08969,Clothing,Europe,Email,88.23,2024-02-26
8970,P08970,Electronics,Europe,Referral,146.83,2024-10-18
8971,P08971,Electronics,Europe,Social Media,72.79,2024-12-11
8972,P08972,Clothing,North America,Organic,112.81,2024-09-08
8973,P08973,Electronics,Europe,Organic,131.43,2024-12-03
8974,P08974,Electronics,Asia,Paid Ads,63.91,2024-10-10
8975,P08975,Clothing,North America,Social Media,237.89,2024-12-16
8976,P08976,Clothing,Asia,Social Media,134.05,2024-10-03
8977,P08977,Clothing,Europe,Social Media,88.7,2024-10-19
8978,P08978,Home,Asia,Organic,65.14,2024-08-28
8979,P08979,Home,North America,Organic,104.59,2024-08-31
8980,P08980,Clothing,North America,Paid Ads,39.2,2024-10-14
8981,P08981,Home,Asia,Email,189.11,2024-03-21
8982,P08982,Home,Asia,Social Media,121.56,2024-09-16
8983,P08983,Home,North America,Social Media,95.6,2024-01-29
8984,P08984,Clothing,North America,Social Media,152.3,2024-07-19
8985,P08985,Electronics,Europe,Organic,63.92,2024-05-14
8986,P08986,Home,Europe,Paid Ads,42.2,2024-09-10
8987,P08987,Clothing,Asia,Referral,93.49,2024-10-29
8988,P08988,Toys,North America,Email,106.38,2024-07-12
8989,P08989,Books,Europe,Social Media,126.53,2024-11-11
8990,P08990,Clothing,North America,Social Media,26.19,2024-12-12
8991,P08991,Electronics,North America,Organic,77.18,2024-06-29
8992,P08992,Electronics,North America,Referral,10.0,2024-05-25
8993,P08993,Clothing,Asia,Social Media,40.88,2024-06-13
8994,P08994,Clothing,Europe,Social Media,135.76,2024-02-01
8995,P08995,Electronics,Asia,Organic,148.05,2024-01-15
8996,P08996,Clothing,North America,Organic,42.9,2024-10-29
8997,P08997,Electronics,North America,Social Media,83.77,2024-01-24
8998,P08998,Toys,North America,Paid Ads,101.28,2024-03-06
8999,P08999,Electronics,North America,Social Media,153.91,2024-07-06
9000,P09000,Toys,Asia,Paid Ads,176.45,2024-06-27
9001,P09001,Toys,North America,Social Media,107.65,2024-10-25
9002,P09002,Clothing,North America,Social Media,86.97,2024-01-14
9003,P09003,Home,North America,Email,27.82,2024-11-16
9004,P09004,Clothing,North America,Social Media,105.4,2024-06-23
9005,P09005,Home,Asia,Organic,203.75,2024-07-13
9006,P09006,Clothing,Europe,Organic,164.51,2024-02-19
9007,P09007,Clothing,Asia,Email,108.74,2024-08-07
9008,P09008,Clothing,Europe,Organic,115.17,2024-06-25
9009,P09009,Clothing,North America,Email,65.57,2024-07-01
9010,P09010,Clothing,North America,Social Media,82.14,2024-07-29
9011,P09011,Electronics,Asia,Referral,107.38,2024-06-28
9012,P09012,Clothing,Asia,Paid Ads,107.53,2024-01-29
9013,P09013,Electronics,North America,Social Media,150.54,2024-12-04
9014,P09014,Electronics,North America,Email,148.1,2024-05-05
9015,P09015,Electronics,North America,Organic,126.03,2024-05-06
9016,P09016,Electronics,North America,Social Media,50.04,2024-04-30
9017,P09017,Electronics,North America,Organic,51.93,2024-11-27
9018,P09018,Books,North America,Organic,55.61,2024-06-08
9019,P09019,Electronics,Europe,Social Media,111.78,2024-10-30
9020,P09020,Home,North America,Social Media,10.0,2024-02-13
9021,P09021,Electronics,North America,Organic,99.69,2024-12-18
9022,P09022,Books,Asia,Email,170.43,2024-02-03
9023,P09023,Clothing,Europe,Social Media,133.34,2024-06-05
9024,P09024,Clothing,South America,Organic,82.46,2024-02-28
9025,P09025,Clothing,North America,Organic,65.09,2024-06-21
9026,P09026,Clothing,Europe,Social Media,140.29,2024-03-27
9027,P09027,Clothing,North America,Paid Ads,115.3,2024-01-11
9028,P09028,Electronics,Europe,Organic,87.68,2024-10-02
9029,P09029,Toys,North America,Email,70.55,2024-06-15
9030,P09030,Clothing,North America,Email,103.82,2024-01-20
9031,P09031,Clothing,South America,Organic,84.85,2024-08-23
9032,P09032,Home,Europe,Social Media,139.22,2024-12-02
9033,P09033,Clothing,South America,Email,162.06,2024-08-04
9034,P09034,Books,North America,Organic,31.64,2024-10-17
9035,P09035,Clothing,North America,Organic,38.71,2024-09-20
9036,P09036,Home,Europe,Organic,167.4,2024-08-03
9037,P09037,Electronics,Asia,Organic,108.29,2024-05-16
9038,P09038,Books,Europe,Social Media,43.42,2024-01-11
9039,P09039,Home,South America,Email,149.16,2024-12-22
9040,P09040,Electronics,North America,Organic,117.08,2024-08-28
9041,P09041,Electronics,Asia,Organic,210.16,2024-10-28
9042,P09042,Clothing,North America,Organic,88.23,2024-01-12
9043,P09043,Toys,North America,Email,155.44,2024-06-11
9044,P09044,Electronics,Europe,Referral,27.56,2024-07-12
9045,P09045,Clothing,Europe,Social Media,169.8,2024-10-19
9046,P09046,Electronics,North America,Social Media,147.21,2024-07-18
9047,P09047,Clothing,North America,Email,180.22,2024-06-14
9048,P09048,Clothing,Europe,Social Media,155.53,2024-10-20
9049,P09049,Toys,Europe,Organic,95.05,2024-02-20
9050,P09050,Clothing,North America,Social Media,41.44,2024-09-07
9051,P09051,Books,North America,Social Media,69.9,2024-02-21
9052,P09052,Clothing,North America,Social Media,11.94,2024-12-19
9053,P09053,Electronics,Australia,Organic,53.96,2024-12-11
9054,P09054,Clothing,South America,Paid Ads,121.29,2024-04-15
9055,P09055,Clothing,Europe,Organic,97.61,2024-06-21
9056,P09056,Toys,Australia,Social Media,88.82,2024-09-11
9057,P09057,Books,Europe,Organic,60.34,2024-09-14
9058,P09058,Electronics,North America,Social Media,11.38,2024-12-07
9059,P09059,Electronics,North America,Email,109.1,2024-06-22
9060,P09060,Electronics,South America,Paid Ads,118.96,2024-03-26
9061,P09061,Toys,Europe,Email,50.42,2024-11-10
9062,P09062,Books,Asia,Social Media,73.33,2024-06-02
9063,P09063,Home,Asia,Email,177.11,2024-07-05
9064,P09064,Clothing,Europe,Social Media,157.97,2024-08-11
9065,P09065,Clothing,North America,Email,25.78,2024-04-13
9066,P09066,Clothing,North America,Email,95.77,2024-09-11
9067,P09067,Electronics,North America,Email,172.75,2024-11-21
9068,P09068,Clothing,North America,Paid Ads,89.18,2024-02-08
9069,P09069,Electronics,Europe,Organic,86.55,2024-10-01
9070,P09070,Electronics,North America,Paid Ads,154.64,2024-04-19
9071,P09071,Books,North America,Organic,149.35,2024-05-27
9072,P09072,Home,Europe,Organic,146.77,2024-05-15
9073,P09073,Clothing,North America,Email,86.9,2024-01-25
9074,P09074,Clothing,Europe,Social Media,133.14,2024-06-01
9075,P09075,Clothing,Europe,Organic,174.74,2024-10-20
9076,P09076,Home,Europe,Email,97.51,2024-07-24
9077,P09077,Home,South America,Social Media,79.83,2024-04-25
9078,P09078,Home,North America,Email,161.5,2024-11-15
9079,P09079,Home,North America,Organic,202.27,2024-02-17
9080,P09080,Electronics,Asia,Referral,205.75,2024-10-23
9081,P09081,Clothing,Europe,Email,81.27,2024-02-18
9082,P09082,Clothing,Asia,Organic,86.3,2024-10-30
9083,P09083,Clothing,North America,Paid Ads,48.54,2024-06-21
9084,P09084,Home,Asia,Email,105.9,2024-05-19
9085,P09085,Clothing,South America,Social Media,46.29,2024-02-04
9086,P09086,Electronics,Europe,Social Media,73.67,2024-10-17
9087,P09087,Clothing,North America,Paid Ads,135.06,2024-09-28
9088,P09088,Toys,Asia,Social Media,119.5,2024-08-31
9089,P09089,Electronics,Asia,Email,10.0,2024-08-06
9090,P09090,Home,Asia,Email,178.51,2024-04-17
9091,P09091,Clothing,North America,Paid Ads,45.65,2024-06-26
9092,P09092,Electronics,Asia,Paid Ads,51.95,2024-02-09
9093,P09093,Clothing,North America,Email,38.05,2024-11-29
9094,P09094,Home,North America,Paid Ads,66.94,2024-06-03
9095,P09095,Clothing,Europe,Social Media,55.16,2024-09-15
9096,P09096,Books,North America,Social Media,56.38,2024-06-02
9097,P09097,Electronics,Europe,Paid Ads,10.0,2024-08-09
9098,P09098,Electronics,Europe,Organic,106.5,2024-12-05
9099,P09099,Toys,North America,Social Media,111.6,2024-10-03
9100,P09100,Clothing,Europe,Email,212.22,2024-06-09
9101,P09101,Clothing,South America,Organic,124.32,2024-04-12
9102,P09102,Home,North America,Paid Ads,75.17,2024-07-31
9103,P09103,Clothing,Europe,Paid Ads,39.96,2024-07-24
9104,P09104,Home,North America,Organic,95.19,2024-05-08
9105,P09105,Electronics,Europe,Paid Ads,122.44,2024-11-15
9106,P09106,Electronics,North America,Organic,74.83,2024-09-20
9107,P09107,Electronics,North America,Organic,103.05,2024-08-20
9108,P09108,Books,North America,Organic,194.87,2024-12-09
9109,P09109,Electronics,Australia,Email,80.79,2024-10-07
9110,P09110,Home,Europe,Social Media,10.0,2024-04-02
9111,P09111,Toys,Europe,Email,143.67,2024-01-10
9112,P09112,Clothing,North America,Organic,115.72,2024-11-17
9113,P09113,Clothing,Europe,Social Media,14.55,2024-12-26
9114,P09114,Clothing,North America,Social Media,121.38,2024-09-21
9115,P09115,Clothing,North America,Social Media,50.11,2024-04-05
9116,P09116,Clothing,Europe,Social Media,122.07,2024-10-22
9117,P09117,Home,North America,Organic,195.36,2024-09-12
9118,P09118,Toys,North America,Social Media,91.15,2024-04-19
9119,P09119,Toys,Europe,Social Media,154.16,2024-12-04
9120,P09120,Books,Asia,Organic,38.58,2024-08-27
9121,P09121,Books,North America,Paid Ads,24.03,2024-05-17
9122,P09122,Clothing,North America,Social Media,200.87,2024-11-22
9123,P09123,Home,North America,Social Media,115.39,2024-09-29
9124,P09124,Books,Australia,Paid Ads,131.83,2024-11-10
9125,P09125,Clothing,Asia,Email,157.6,2024-08-10
9126,P09126,Toys,Europe,Paid Ads,73.61,2024-10-16
9127,P09127,Clothing,South America,Social Media,141.26,2024-11-16
9128,P09128,Home,Europe,Social Media,133.68,2024-01-31
9129,P09129,Home,Australia,Social Media,35.26,2024-09-24
9130,P09130,Toys,North America,Social Media,175.65,2024-04-12
9131,P09131,Electronics,North America,Paid Ads,165.34,2024-07-05
9132,P09132,Home,Europe,Referral,35.81,2024-08-24
9133,P09133,Clothing,North America,Referral,110.01,2024-03-16
9134,P09134,Electronics,Europe,Paid Ads,88.45,2024-05-03
9135,P09135,Home,North America,Paid Ads,170.92,2024-03-18
9136,P09136,Clothing,Europe,Organic,29.47,2024-12-16
9137,P09137,Home,North America,Paid Ads,280.12,2024-06-02
9138,P09138,Clothing,North America,Social Media,91.28,2024-08-10
9139,P09139,Clothing,South America,Email,136.92,2024-07-29
9140,P09140,Home,Asia,Organic,169.37,2024-06-12
9141,P09141,Clothing,Australia,Paid Ads,90.2,2024-02-02
9142,P09142,Electronics,Asia,Organic,94.25,2024-11-20
9143,P09143,Toys,Europe,Paid Ads,74.86,2024-04-14
9144,P09144,Clothing,Europe,Email,55.73,2024-07-30
9145,P09145,Home,North America,Organic,113.59,2024-05-16
9146,P09146,Clothing,North America,Referral,93.24,2024-05-26
9147,P09147,Clothing,North America,Social Media,74.53,2024-11-26
9148,P09148,Clothing,Asia,Paid Ads,77.45,2024-03-23
9149,P09149,Clothing,North America,Organic,128.81,2024-05-11
9150,P09150,Clothing,South America,Organic,60.12,2024-12-17
9151,P09151,Clothing,Europe,Paid Ads,87.65,2024-11-03
9152,P09152,Clothing,Asia,Email,144.93,2024-04-30
9153,P09153,Electronics,North America,Email,112.36,2024-07-26
9154,P09154,Clothing,North America,Organic,47.52,2024-05-02
9155,P09155,Electronics,Australia,Social Media,98.81,2024-02-28
9156,P09156,Electronics,North America,Email,121.85,2024-03-17
9157,P09157,Toys,North America,Social Media,149.46,2024-04-08
9158,P09158,Home,North America,Paid Ads,62.23,2024-01-15
9159,P09159,Home,North America,Social Media,72.07,2024-05-05
9160,P09160,Clothing,North America,Email,65.24,2024-06-07
9161,P09161,Toys,Europe,Paid Ads,67.72,2024-08-25
9162,P09162,Home,Europe,Paid Ads,120.25,2024-09-05
9163,P09163,Home,Europe,Organic,129.72,2024-10-13
9164,P09164,Clothing,North America,Organic,152.55,2024-08-11
9165,P09165,Toys,Asia,Social Media,95.44,2024-08-04
9166,P09166,Books,Asia,Email,29.73,2024-11-27
9167,P09167,Books,North America,Social Media,133.47,2024-01-19
9168,P09168,Electronics,North America,Organic,107.96,2024-04-13
9169,P09169,Electronics,North America,Email,103.0,2024-03-22
9170,P09170,Electronics,Asia,Organic,35.83,2024-05-19
9171,P09171,Electronics,Asia,Email,90.21,2024-03-10
9172,P09172,Books,South America,Email,40.32,2024-01-15
9173,P09173,Electronics,North America,Organic,124.1,2024-05-12
9174,P09174,Electronics,Europe,Paid Ads,78.51,2024-05-22
9175,P09175,Electronics,North America,Social Media,74.02,2024-12-03
9176,P09176,Electronics,North America,Email,23.14,2024-10-08
9177,P09177,Electronics,Europe,Social Media,151.35,2024-03-31
9178,P09178,Home,North America,Social Media,87.07,2024-11-25
9179,P09179,Clothing,Asia,Organic,104.35,2024-01-22
9180,P09180,Electronics,Europe,Social Media,63.23,2024-09-05
9181,P09181,Clothing,Asia,Social Media,17.47,2024-01-11
9182,P09182,Clothing,North America,Paid Ads,73.42,2024-01-29
9183,P09183,Electronics,South America,Organic,81.42,2024-02-12
9184,P09184,Home,Australia,Social Media,114.64,2024-06-09
9185,P09185,Home,South America,Social Media,82.25,2024-11-04
9186,P09186,Home,Asia,Social Media,64.08,2024-06-01
9187,P09187,Home,Asia,Email,24.83,2024-02-02
9188,P09188,Electronics,Europe,Organic,102.42,2024-07-27
9189,P09189,Toys,North America,Organic,60.17,2024-07-05
9190,P09190,Books,Europe,Social Media,166.04,2024-12-09
9191,P09191,Toys,Asia,Organic,107.51,2024-12-02
9192,P09192,Electronics,Australia,Email,128.11,2024-02-16
9193,P09193,Toys,Europe,Email,87.56,2024-07-22
9194,P09194,Books,North America,Paid Ads,110.06,2024-03-12
9195,P09195,Books,Europe,Email,55.46,2024-04-30
9196,P09196,Electronics,Australia,Social Media,41.09,2024-02-27
9197,P09197,Home,North America,Paid Ads,100.76,2024-10-19
9198,P09198,Toys,North America,Social Media,128.52,2024-09-13
9199,P09199,Home,Europe,Social Media,10.0,2024-03-02
9200,P09200,Clothing,North America,Organic,75.04,2024-09-24
9201,P09201,Toys,North America,Organic,192.11,2024-12-06
9202,P09202,Clothing,North America,Paid Ads,123.96,2024-10-24
9203,P09203,Clothing,Asia,Social Media,176.88,2024-09-25
9204,P09204,Clothing,North America,Email,68.3,2024-05-08
9205,P09205,Toys,Europe,Social Media,77.1,2024-09-11
9206,P09206,Electronics,Asia,Organic,148.34,2024-02-16
9207,P09207,Clothing,Australia,Social Media,131.18,2024-05-01
9208,P09208,Home,Australia,Organic,95.28,2024-11-03
9209,P09209,Home,Europe,Social Media,36.87,2024-03-03
9210,P09210,Clothing,Australia,Social Media,157.84,2024-06-09
