product_id,category,geography,marketing_channel,return_risk_score,total_orders,total_returns,return_rate
P07259,Home,Asia,Organic,0.1270282463213768,1,0,0.0
P07260,Clothing,Asia,Email,0.1273729829255025,1,1,1.0
P07261,Electronics,Asia,Email,0.1171776747164062,1,0,0.0
P07262,Electronics,North America,Social Media,0.1711475571626149,1,0,0.0
P07263,Home,Asia,Organic,0.1251001885074434,1,0,0.0
P07264,Electronics,North America,Organic,0.143677299603376,1,0,0.0
P07265,Books,Asia,Email,0.1258983764443591,1,0,0.0
P07266,Electronics,North America,Social Media,0.1846641678270019,1,0,0.0
P07267,Electronics,North America,Organic,0.1428938042084943,1,0,0.0
P07268,Clothing,Europe,Organic,0.1461256897214062,1,0,0.0
P07269,Clothing,North America,Email,0.1398609676417489,1,0,0.0
P07270,Clothing,Europe,Social Media,0.1586000321277299,1,0,0.0
P07271,Clothing,Europe,Social Media,0.1689784760348684,1,1,1.0
P07272,Toys,Asia,Organic,0.1260139901045686,1,0,0.0
P07273,Home,Europe,Referral,0.1482284449149508,1,0,0.0
P07274,Electronics,North America,Social Media,0.1723525610878572,1,0,0.0
P07275,Clothing,North America,Email,0.1514939524173587,1,1,1.0
P07276,Books,Europe,Social Media,0.1664196359330342,1,0,0.0
P07277,Clothing,Europe,Email,0.1277157478338646,1,0,0.0
P07278,Electronics,Asia,Email,0.1210661841579732,1,0,0.0
P07279,Home,North America,Paid Ads,0.1618577566873429,1,1,1.0
P07280,Home,North America,Social Media,0.1807145025796399,1,1,1.0
P07281,Clothing,North America,Organic,0.1495464296693529,1,0,0.0
P07282,Electronics,North America,Email,0.1386047756928094,1,0,0.0
P07283,Electronics,North America,Paid Ads,0.1659814541483474,1,1,1.0
P07284,Home,Asia,Organic,0.1299329793055146,1,1,1.0
P07285,Electronics,North America,Social Media,0.1650253607071032,1,1,1.0
P07286,Clothing,Europe,Paid Ads,0.1434578510504818,1,0,0.0
P07287,Clothing,Europe,Social Media,0.153945255512385,1,0,0.0
P07288,Electronics,North America,Organic,0.1668812595484643,1,0,0.0
P07289,Toys,Asia,Paid Ads,0.1450549149987148,1,0,0.0
P07290,Books,Europe,Social Media,0.1570753651216155,1,0,0.0
P07291,Home,Europe,Organic,0.1530921851773112,1,0,0.0
P07292,Electronics,Asia,Paid Ads,0.139123165364911,1,0,0.0
P07293,Electronics,North America,Referral,0.1651923236351639,1,1,1.0
P07294,Clothing,Asia,Organic,0.1258405284743753,1,1,1.0
P07295,Electronics,Europe,Social Media,0.1586862878880572,1,0,0.0
P07296,Toys,Europe,Organic,0.1424671404051558,1,0,0.0
P07297,Electronics,Asia,Organic,0.1203932882716465,1,0,0.0
P07298,Clothing,Asia,Organic,0.1270925963487483,1,0,0.0
P07299,Clothing,Europe,Paid Ads,0.1482169494311574,1,0,0.0
P07300,Home,Asia,Social Media,0.1572943016635145,1,0,0.0
P07301,Electronics,Europe,Social Media,0.1580172651724967,1,0,0.0
P07302,Clothing,Europe,Organic,0.146691767811012,1,0,0.0
P07303,Electronics,North America,Referral,0.1503861019618017,1,1,1.0
P07304,Books,North America,Email,0.1484916411210623,1,0,0.0
P07305,Electronics,Asia,Referral,0.136915708067048,1,0,0.0
P07306,Toys,North America,Paid Ads,0.1566284420231899,1,0,0.0
P07307,Books,North America,Paid Ads,0.1570554597293794,1,1,1.0
P07308,Electronics,Asia,Paid Ads,0.1372364142370387,1,0,0.0
P07309,Home,North America,Paid Ads,0.1547623597932305,1,0,0.0
P07310,Electronics,North America,Paid Ads,0.1473002478812664,1,1,1.0
P07311,Toys,Europe,Organic,0.1374682167511646,1,0,0.0
P07312,Clothing,Europe,Social Media,0.1684628152485331,1,1,1.0
P07313,Clothing,Asia,Social Media,0.1446567881572581,1,0,0.0
P07314,Clothing,Europe,Social Media,0.161046089491966,1,0,0.0
P07315,Electronics,Europe,Social Media,0.1523911419693036,1,1,1.0
P07316,Toys,Asia,Social Media,0.1547226966658944,1,0,0.0
P07317,Electronics,Europe,Paid Ads,0.1405206967284175,1,0,0.0
P07318,Home,Europe,Organic,0.1479786656990548,1,0,0.0
P07319,Clothing,Asia,Email,0.1184822273170035,1,0,0.0
P07320,Toys,Europe,Organic,0.1489155190143351,1,0,0.0
P07321,Electronics,North America,Email,0.1420906110428372,1,0,0.0
P07322,Clothing,North America,Social Media,0.164987655371658,1,0,0.0
P07323,Clothing,Europe,Paid Ads,0.1583686918779575,1,0,0.0
P07324,Home,North America,Email,0.141932819149812,1,0,0.0
P07325,Electronics,Europe,Organic,0.1399432975126834,1,0,0.0
P07326,Electronics,Asia,Social Media,0.1543731907487172,1,0,0.0
P07327,Electronics,Europe,Organic,0.1334727046035525,1,0,0.0
P07328,Home,North America,Paid Ads,0.1442129562307514,1,0,0.0
P07329,Electronics,Asia,Social Media,0.1559720790338706,1,0,0.0
P07330,Clothing,North America,Referral,0.156181790004753,1,0,0.0
P07331,Electronics,Asia,Social Media,0.1540879936158397,1,0,0.0
P07332,Books,Europe,Organic,0.1417396546626154,1,0,0.0
P07333,Toys,North America,Paid Ads,0.1484291396276785,1,0,0.0
P07334,Clothing,South America,Paid Ads,0.1656663767624148,1,0,0.0
P07335,Clothing,North America,Social Media,0.1659936839038048,1,0,0.0
P07336,Electronics,Australia,Social Media,0.1484426741672757,1,0,0.0
P07337,Electronics,North America,Organic,0.1420541167866294,1,0,0.0
P07338,Electronics,North America,Social Media,0.1575529013668927,1,0,0.0
P07339,Home,North America,Email,0.1447729741120667,1,0,0.0
P07340,Clothing,North America,Organic,0.1424322287659815,1,0,0.0
P07341,Toys,Asia,Organic,0.1304458141878729,1,0,0.0
P07342,Clothing,Europe,Social Media,0.1605261756615442,1,0,0.0
P07343,Home,Asia,Email,0.1196461379330818,1,0,0.0
P07344,Clothing,North America,Paid Ads,0.1452568998697543,1,0,0.0
P07345,Clothing,Europe,Organic,0.1575738723793209,1,1,1.0
P07346,Electronics,Europe,Organic,0.141801477487965,1,0,0.0
P07347,Clothing,Europe,Email,0.1464214150419596,1,0,0.0
P07348,Clothing,Europe,Social Media,0.169623783646531,1,0,0.0
P07349,Home,Europe,Social Media,0.1603001471948886,1,0,0.0
P07350,Toys,North America,Organic,0.1502332138421613,1,0,0.0
P07351,Clothing,Asia,Social Media,0.1492618771366292,1,0,0.0
P07352,Electronics,Asia,Organic,0.1406300990790544,1,0,0.0
P07353,Clothing,Europe,Organic,0.1467997978734755,1,1,1.0
P07354,Clothing,North America,Organic,0.1432015863607132,1,0,0.0
P07355,Electronics,North America,Social Media,0.1715944673038384,1,1,1.0
P07356,Home,North America,Organic,0.1538406094498501,1,0,0.0
P07357,Toys,North America,Organic,0.1419404304535554,1,0,0.0
P07358,Toys,North America,Social Media,0.1733278905824793,1,1,1.0
P07359,Electronics,Asia,Social Media,0.1571852802788967,1,0,0.0
P07360,Books,Europe,Organic,0.136436103867323,1,0,0.0
P07361,Home,Europe,Email,0.1321082165179362,1,0,0.0
P07362,Clothing,North America,Social Media,0.1769284331534329,1,0,0.0
P07363,Clothing,South America,Social Media,0.1736003840736094,1,0,0.0
P07364,Books,North America,Social Media,0.1617994892541699,1,0,0.0
P07365,Clothing,Asia,Referral,0.1472494993749333,1,0,0.0
P07366,Clothing,Australia,Organic,0.1390083806398634,1,0,0.0
P07367,Clothing,Asia,Organic,0.1302871571488908,1,0,0.0
P07368,Clothing,Australia,Paid Ads,0.1486834707328063,1,0,0.0
P07369,Electronics,Europe,Organic,0.1493872958675514,1,0,0.0
P07370,Toys,North America,Organic,0.1485897413906971,1,0,0.0
P07371,Home,North America,Social Media,0.1835859257869172,1,0,0.0
P07372,Home,North America,Organic,0.1588776368177043,1,1,1.0
P07373,Electronics,North America,Social Media,0.1571161480887899,1,1,1.0
P07374,Home,Europe,Email,0.1303711019317986,1,0,0.0
P07375,Electronics,North America,Social Media,0.1571161480887899,1,0,0.0
P07376,Electronics,Asia,Social Media,0.1466403792505953,1,0,0.0
P07377,Clothing,North America,Social Media,0.1606287124571186,1,0,0.0
P07378,Clothing,Europe,Email,0.1309872228738788,1,0,0.0
P07379,Clothing,Australia,Paid Ads,0.1484726243045279,1,0,0.0
P07380,Electronics,North America,Email,0.1318663538051617,1,0,0.0
P07381,Clothing,Asia,Paid Ads,0.1364663689261767,1,0,0.0
P07382,Electronics,Asia,Organic,0.130742113287804,1,0,0.0
P07383,Toys,North America,Organic,0.1485922221155226,1,0,0.0
P07384,Clothing,Europe,Social Media,0.1626019804801068,1,1,1.0
P07385,Home,North America,Paid Ads,0.1442129562307514,1,0,0.0
P07386,Clothing,Asia,Social Media,0.1433744391577878,1,0,0.0
P07387,Electronics,Europe,Organic,0.1515642717809458,1,0,0.0
P07388,Toys,Europe,Organic,0.1356923361491773,1,0,0.0
P07389,Electronics,Asia,Email,0.1334833205689093,1,1,1.0
P07390,Clothing,North America,Social Media,0.1593401075578468,1,0,0.0
P07391,Home,Asia,Email,0.1166562672358943,1,0,0.0
P07392,Electronics,Asia,Paid Ads,0.1306301292945282,1,1,1.0
P07393,Books,Asia,Paid Ads,0.1420276771323391,1,0,0.0
P07394,Clothing,Asia,Paid Ads,0.1326080374324025,1,0,0.0
P07395,Electronics,Europe,Email,0.1379020723964055,1,0,0.0
P07396,Electronics,Australia,Email,0.130406118971239,1,0,0.0
P07397,Electronics,North America,Social Media,0.1687837538463296,1,0,0.0
P07398,Books,Europe,Paid Ads,0.1559093983633803,1,1,1.0
P07399,Home,North America,Email,0.1470246032451967,1,0,0.0
P07400,Electronics,Australia,Email,0.1237907314999427,1,0,0.0
P07401,Electronics,Asia,Paid Ads,0.1344409726037664,1,0,0.0
P07402,Home,Asia,Organic,0.1403446807709897,1,1,1.0
P07403,Clothing,North America,Organic,0.1501134226573348,1,0,0.0
P07404,Clothing,Asia,Social Media,0.1392218435915647,1,0,0.0
P07405,Clothing,Asia,Email,0.1165796818619331,1,1,1.0
P07406,Electronics,Europe,Paid Ads,0.1541189908726257,1,0,0.0
P07407,Home,North America,Organic,0.1531908400048526,1,1,1.0
P07408,Toys,Europe,Social Media,0.1567195550820808,1,0,0.0
P07409,Electronics,North America,Social Media,0.1743715781261016,1,0,0.0
P07410,Clothing,Europe,Email,0.1450543261287623,1,0,0.0
P07411,Clothing,North America,Organic,0.1573717144390327,1,0,0.0
P07412,Clothing,North America,Social Media,0.1801189164667895,1,1,1.0
P07413,Electronics,North America,Organic,0.1519259458511377,1,0,0.0
P07414,Books,North America,Organic,0.1467073246838839,1,0,0.0
P07415,Clothing,North America,Organic,0.1456536199065508,1,0,0.0
P07416,Clothing,South America,Social Media,0.1759818128951243,1,0,0.0
P07417,Clothing,Europe,Organic,0.1366324988355142,1,0,0.0
P07418,Electronics,North America,Organic,0.146238883943448,1,1,1.0
P07419,Electronics,Europe,Email,0.1434108601335849,1,0,0.0
P07420,Home,Europe,Referral,0.14543556402808,1,0,0.0
P07421,Electronics,South America,Social Media,0.1657705281634855,1,0,0.0
P07422,Home,North America,Organic,0.1540078745880278,1,0,0.0
P07423,Clothing,North America,Email,0.1396405542861943,1,0,0.0
P07424,Clothing,Australia,Organic,0.1256406938945832,1,0,0.0
P07425,Clothing,North America,Organic,0.1477461297987824,1,1,1.0
P07426,Clothing,North America,Social Media,0.1673964318863741,1,0,0.0
P07427,Electronics,North America,Organic,0.1457999787611561,1,0,0.0
P07428,Clothing,North America,Organic,0.152418106941925,1,0,0.0
P07429,Home,Australia,Organic,0.1287533532033778,1,1,1.0
P07430,Home,North America,Social Media,0.1696105457218069,1,0,0.0
P07431,Electronics,South America,Social Media,0.1749816010306685,1,0,0.0
P07432,Clothing,Australia,Organic,0.1358760418912327,1,1,1.0
P07433,Electronics,Europe,Social Media,0.1508764053001471,1,0,0.0
P07434,Electronics,North America,Organic,0.1452416249393394,1,0,0.0
P07435,Electronics,North America,Social Media,0.1692946816459588,1,0,0.0
P07436,Books,Europe,Email,0.1384311380162912,1,0,0.0
P07437,Electronics,Europe,Paid Ads,0.1603293994701864,1,0,0.0
P07438,Electronics,Europe,Organic,0.1469766090150647,1,1,1.0
P07439,Electronics,Europe,Organic,0.1448700661732062,1,0,0.0
P07440,Electronics,South America,Paid Ads,0.170580391069748,1,1,1.0
P07441,Home,Europe,Organic,0.1405970314557439,1,0,0.0
P07442,Electronics,Europe,Organic,0.1516336268120845,1,0,0.0
P07443,Electronics,Asia,Referral,0.1490409669956268,1,0,0.0
P07444,Home,North America,Organic,0.1460308026810912,1,1,1.0
P07445,Clothing,North America,Organic,0.1604260581705824,1,0,0.0
P07446,Home,North America,Email,0.1450402391875113,1,0,0.0
P07447,Clothing,North America,Paid Ads,0.169363860373529,1,0,0.0
P07448,Electronics,Europe,Social Media,0.1641093132126204,1,0,0.0
P07449,Home,North America,Social Media,0.165677435293848,1,0,0.0
P07450,Electronics,Europe,Social Media,0.1570349008187106,1,1,1.0
P07451,Clothing,Australia,Social Media,0.1526363519701991,1,0,0.0
P07452,Clothing,North America,Email,0.1383440461937544,1,0,0.0
P07453,Electronics,Europe,Paid Ads,0.1565709299684306,1,0,0.0
P07454,Home,North America,Organic,0.1485972920428861,1,0,0.0
P07455,Books,North America,Social Media,0.1576416394096789,1,0,0.0
P07456,Toys,Europe,Organic,0.1440035853297721,1,0,0.0
P07457,Home,South America,Organic,0.1561914686809403,1,0,0.0
P07458,Clothing,North America,Organic,0.1452502517093516,1,0,0.0
P07459,Electronics,North America,Email,0.1436357347171233,1,0,0.0
P07460,Electronics,North America,Paid Ads,0.154826608432212,1,0,0.0
P07461,Clothing,North America,Email,0.1455371918065297,1,0,0.0
P07462,Clothing,North America,Social Media,0.1727880702316636,1,1,1.0
P07463,Toys,Europe,Email,0.1386308076375441,1,1,1.0
P07464,Clothing,North America,Organic,0.1402701052252254,1,0,0.0
P07465,Clothing,Europe,Organic,0.1548933815044436,1,0,0.0
P07466,Clothing,Europe,Social Media,0.1516544032798263,1,0,0.0
P07467,Books,Europe,Social Media,0.160528933529864,1,0,0.0
P07468,Home,North America,Organic,0.1421101819240229,1,1,1.0
P07469,Home,Australia,Organic,0.1385675526954504,1,0,0.0
P07470,Clothing,North America,Email,0.1425430843349882,1,0,0.0
P07471,Books,Asia,Paid Ads,0.1344502994106936,1,0,0.0
P07472,Electronics,North America,Referral,0.172368698834929,1,0,0.0
P07473,Books,Europe,Social Media,0.1688712353453976,1,0,0.0
P07474,Clothing,North America,Organic,0.1461129534858616,1,0,0.0
P07475,Clothing,North America,Social Media,0.1743999330951878,1,1,1.0
P07476,Clothing,North America,Organic,0.1580672200274841,1,0,0.0
P07477,Home,North America,Email,0.1490637150397888,1,1,1.0
P07478,Electronics,Asia,Social Media,0.147801114855814,1,0,0.0
P07479,Books,Europe,Organic,0.1322574855458022,1,0,0.0
P07480,Clothing,North America,Paid Ads,0.1568659335242093,1,0,0.0
P07481,Clothing,Europe,Social Media,0.166223755445157,1,0,0.0
P07482,Electronics,Asia,Social Media,0.143932758206224,1,0,0.0
P07483,Clothing,Asia,Email,0.1241532874867885,1,0,0.0
P07484,Clothing,North America,Organic,0.147614083487305,1,0,0.0
P07485,Clothing,Asia,Organic,0.1376416212679548,1,0,0.0
P07486,Home,North America,Organic,0.1606570564193992,1,0,0.0
P07487,Clothing,Europe,Organic,0.1489332419515815,1,1,1.0
P07488,Toys,Europe,Organic,0.1422086120042301,1,0,0.0
P07489,Clothing,Asia,Organic,0.1362510790867249,1,0,0.0
P07490,Books,South America,Organic,0.1585671683029932,1,0,0.0
P07491,Electronics,South America,Organic,0.1545639487901746,1,0,0.0
P07492,Clothing,North America,Paid Ads,0.1686712180799592,1,0,0.0
P07493,Clothing,South America,Social Media,0.1709177461375379,1,0,0.0
P07494,Clothing,North America,Social Media,0.1729913613667269,1,0,0.0
P07495,Books,North America,Social Media,0.1742786858654161,1,0,0.0
P07496,Electronics,Europe,Paid Ads,0.1467425511998183,1,0,0.0
P07497,Electronics,Europe,Email,0.1391528218675867,1,1,1.0
P07498,Books,Europe,Email,0.140811353689533,1,0,0.0
P07499,Electronics,Europe,Referral,0.1567554670717976,1,0,0.0
P07500,Home,South America,Paid Ads,0.1654656731297489,1,1,1.0
P07501,Clothing,North America,Referral,0.1623633290923507,1,0,0.0
P07502,Books,North America,Social Media,0.1739825959209838,1,1,1.0
P07503,Electronics,South America,Paid Ads,0.1604246882503637,1,0,0.0
P07504,Electronics,North America,Email,0.1401772587973161,1,0,0.0
P07505,Clothing,Europe,Social Media,0.1618677450424611,1,0,0.0
P07506,Toys,Europe,Email,0.1434925685774865,1,0,0.0
P07507,Clothing,Europe,Organic,0.1316711387669287,1,0,0.0
P07508,Clothing,Europe,Social Media,0.1557776248197376,1,0,0.0
P07509,Home,North America,Organic,0.1634662619797917,1,0,0.0
P07510,Toys,Asia,Paid Ads,0.1382270936161996,1,0,0.0
P07511,Books,North America,Email,0.1389975883933878,1,0,0.0
P07512,Toys,Europe,Email,0.1411659743732405,1,0,0.0
P07513,Electronics,North America,Email,0.137404641793515,1,0,0.0
P07514,Electronics,Europe,Paid Ads,0.1376992958136366,1,0,0.0
P07515,Home,Europe,Social Media,0.1648111081153641,1,0,0.0
P07516,Books,South America,Email,0.1432824600464369,1,0,0.0
P07517,Electronics,Asia,Social Media,0.1492742185915142,1,1,1.0
P07518,Electronics,Europe,Paid Ads,0.1505690250964563,1,0,0.0
P07519,Home,South America,Social Media,0.1778718803425672,1,0,0.0
P07520,Electronics,Europe,Email,0.1263598108315987,1,1,1.0
P07521,Clothing,Europe,Email,0.1357496095125931,1,0,0.0
P07522,Clothing,Europe,Paid Ads,0.1509620435306944,1,0,0.0
P07523,Clothing,Europe,Social Media,0.1526409023675501,1,0,0.0
P07524,Home,Asia,Organic,0.122134752392669,1,0,0.0
P07525,Clothing,North America,Social Media,0.161570800862774,1,0,0.0
P07526,Home,Europe,Referral,0.1603840167052719,1,0,0.0
P07527,Clothing,Asia,Organic,0.1201205819745832,1,0,0.0
P07528,Clothing,South America,Organic,0.1601009285046009,1,0,0.0
P07529,Home,Asia,Email,0.1267051910401333,1,0,0.0
P07530,Electronics,Europe,Email,0.1344252901215653,1,0,0.0
P07531,Electronics,Europe,Social Media,0.1524633411597442,1,0,0.0
P07532,Electronics,North America,Organic,0.1435832363992764,1,0,0.0
P07533,Electronics,Europe,Referral,0.160269302584588,1,0,0.0
P07534,Clothing,South America,Email,0.1560025346272089,1,1,1.0
P07535,Books,South America,Paid Ads,0.154522489969398,1,0,0.0
P07536,Home,Asia,Social Media,0.1562070157357534,1,0,0.0
P07537,Home,North America,Paid Ads,0.1599134107318165,1,0,0.0
P07538,Clothing,Asia,Email,0.1239966533925663,1,0,0.0
P07539,Clothing,South America,Email,0.1435569731690071,1,0,0.0
P07540,Clothing,North America,Email,0.138284452006119,1,1,1.0
P07541,Electronics,Europe,Organic,0.1533377952127029,1,0,0.0
P07542,Electronics,Asia,Organic,0.1310477203325738,1,0,0.0
P07543,Clothing,Europe,Email,0.1434230098405183,1,0,0.0
P07544,Toys,Australia,Organic,0.1379705049275649,1,0,0.0
P07545,Electronics,Europe,Social Media,0.1590898528947358,1,0,0.0
P07546,Electronics,Asia,Email,0.1274633637104507,1,0,0.0
P07547,Home,Asia,Email,0.1365968656012084,1,1,1.0
P07548,Electronics,Europe,Organic,0.1382853701129739,1,0,0.0
P07549,Books,Asia,Organic,0.1346061609705993,1,0,0.0
P07550,Home,Europe,Organic,0.143551078849716,1,0,0.0
P07551,Toys,Europe,Organic,0.1342454751604603,1,0,0.0
P07552,Clothing,North America,Social Media,0.1589137488237707,1,1,1.0
P07553,Home,North America,Organic,0.1459929043969537,1,0,0.0
P07554,Clothing,Asia,Social Media,0.1504823144108377,1,0,0.0
P07555,Home,South America,Organic,0.1611171270395704,1,0,0.0
P07556,Clothing,North America,Social Media,0.1582648440530816,1,0,0.0
P07557,Electronics,North America,Organic,0.1525408960740479,1,0,0.0
P07558,Clothing,North America,Organic,0.1473946338569968,1,0,0.0
P07559,Clothing,Europe,Email,0.1356185332334787,1,1,1.0
P07560,Books,Australia,Organic,0.1387692757442793,1,1,1.0
P07561,Home,Europe,Social Media,0.1744157964571807,1,0,0.0
P07562,Home,Europe,Social Media,0.1644659138200184,1,0,0.0
P07563,Electronics,Europe,Organic,0.1341750412211065,1,0,0.0
P07564,Home,North America,Paid Ads,0.1542487694957812,1,0,0.0
P07565,Clothing,Asia,Email,0.1286435493743773,1,0,0.0
P07566,Books,Europe,Social Media,0.1673397293827302,1,0,0.0
P07567,Toys,Europe,Organic,0.1467614125143924,1,0,0.0
P07568,Electronics,Asia,Organic,0.1272524780344721,1,1,1.0
P07569,Books,Asia,Email,0.116663604438581,1,0,0.0
P07570,Electronics,Asia,Paid Ads,0.1394534561182425,1,0,0.0
P07571,Clothing,South America,Organic,0.147081447703897,1,0,0.0
P07572,Clothing,Australia,Social Media,0.1594055512183673,1,0,0.0
P07573,Electronics,Europe,Social Media,0.1667488019691977,1,1,1.0
P07574,Home,North America,Email,0.139568511969924,1,0,0.0
P07575,Electronics,Europe,Organic,0.1414212964243411,1,0,0.0
P07576,Electronics,Asia,Social Media,0.1498803323398895,1,0,0.0
P07577,Clothing,North America,Referral,0.1576187933310151,1,0,0.0
P07578,Home,North America,Email,0.1342742091555253,1,0,0.0
P07579,Toys,North America,Organic,0.1488603416741186,1,0,0.0
P07580,Home,Asia,Social Media,0.1493749881697597,1,0,0.0
P07581,Home,Europe,Paid Ads,0.1574935712518737,1,1,1.0
P07582,Clothing,North America,Organic,0.1433532237635785,1,0,0.0
P07583,Electronics,North America,Social Media,0.1766472166809999,1,0,0.0
P07584,Electronics,Asia,Paid Ads,0.1295472500130745,1,0,0.0
P07585,Clothing,North America,Email,0.1338862448219877,1,0,0.0
P07586,Home,North America,Organic,0.1469194610591599,1,0,0.0
P07587,Clothing,Europe,Paid Ads,0.1424608205917082,1,0,0.0
P07588,Home,Europe,Organic,0.1344645085194535,1,0,0.0
P07589,Clothing,North America,Paid Ads,0.16765632851563,1,0,0.0
P07590,Electronics,Europe,Paid Ads,0.1457375612703631,1,0,0.0
P07591,Electronics,North America,Referral,0.1779895295714214,1,0,0.0
P07592,Books,Asia,Social Media,0.1419487525096688,1,0,0.0
P07593,Home,North America,Email,0.1324216985486963,1,0,0.0
P07594,Books,North America,Organic,0.1559521455043988,1,0,0.0
P07595,Electronics,Asia,Organic,0.1260779005348536,1,0,0.0
P07596,Toys,Asia,Organic,0.1314141584548901,1,0,0.0
P07597,Electronics,North America,Social Media,0.160022776241071,1,1,1.0
P07598,Electronics,North America,Paid Ads,0.1548651008030498,1,0,0.0
P07599,Toys,Asia,Referral,0.1348090934442006,1,0,0.0
P07600,Electronics,Asia,Email,0.1239188391757638,1,0,0.0
P07601,Home,North America,Social Media,0.1662745999019437,1,0,0.0
P07602,Electronics,Europe,Social Media,0.1636190025910323,1,0,0.0
P07603,Clothing,North America,Social Media,0.1731429010868191,1,0,0.0
P07604,Toys,Europe,Organic,0.144172864446382,1,0,0.0
P07605,Clothing,North America,Paid Ads,0.1576871983619542,1,0,0.0
P07606,Home,North America,Social Media,0.1687698790594844,1,1,1.0
P07607,Electronics,North America,Organic,0.1457731176212878,1,1,1.0
P07608,Home,Europe,Organic,0.1452444539771903,1,0,0.0
P07609,Clothing,Europe,Social Media,0.1609917856112084,1,0,0.0
P07610,Electronics,Europe,Organic,0.1416535942449436,1,0,0.0
P07611,Clothing,North America,Organic,0.1506031535788778,1,0,0.0
P07612,Electronics,North America,Paid Ads,0.1485880499729057,1,0,0.0
P07613,Toys,Asia,Email,0.1327375703747281,1,1,1.0
P07614,Clothing,North America,Organic,0.1465894312898085,1,0,0.0
P07615,Electronics,Asia,Email,0.1249775068139383,1,0,0.0
P07616,Clothing,North America,Social Media,0.1684897200491868,1,1,1.0
P07617,Clothing,Europe,Social Media,0.1661164367669625,1,0,0.0
P07618,Home,Europe,Email,0.138172609736442,1,0,0.0
P07619,Toys,Australia,Social Media,0.1555986781068772,1,0,0.0
P07620,Clothing,North America,Social Media,0.1789966654828097,1,0,0.0
P07621,Books,North America,Organic,0.1370281480624576,1,0,0.0
P07622,Clothing,Europe,Organic,0.1493525244412468,1,0,0.0
P07623,Electronics,South America,Social Media,0.1831318118240505,1,1,1.0
P07624,Home,Australia,Social Media,0.1443385355752627,1,0,0.0
P07625,Clothing,Europe,Organic,0.1474111591451344,1,0,0.0
P07626,Home,Europe,Email,0.142424774504441,1,0,0.0
P07627,Books,Europe,Email,0.1385516242622491,1,0,0.0
P07628,Clothing,Europe,Organic,0.1327306862379471,1,0,0.0
P07629,Toys,Europe,Social Media,0.1673939032476951,1,0,0.0
P07630,Home,Asia,Social Media,0.1553392874083977,1,0,0.0
P07631,Clothing,Asia,Social Media,0.144809706050098,1,0,0.0
P07632,Home,Europe,Social Media,0.1653949418467071,1,0,0.0
P07633,Clothing,Europe,Referral,0.1525870642561988,1,0,0.0
P07634,Toys,Europe,Email,0.1417052953973703,1,0,0.0
P07635,Home,Europe,Organic,0.1405389935153854,1,0,0.0
P07636,Electronics,Europe,Organic,0.1386596533331046,1,0,0.0
P07637,Clothing,North America,Social Media,0.1685268103884571,1,0,0.0
P07638,Home,North America,Social Media,0.160461993391949,1,0,0.0
P07639,Electronics,Europe,Paid Ads,0.1476582351362441,1,0,0.0
P07640,Electronics,Asia,Paid Ads,0.1381198862526724,1,0,0.0
P07641,Clothing,North America,Email,0.1469830184367566,1,0,0.0
P07642,Clothing,Europe,Email,0.1370361046551605,1,0,0.0
P07643,Clothing,North America,Organic,0.1394809796798098,1,0,0.0
P07644,Electronics,North America,Social Media,0.1786797802519082,1,1,1.0
P07645,Electronics,Australia,Social Media,0.1647024966913816,1,1,1.0
P07646,Home,Asia,Social Media,0.1496717213825198,1,0,0.0
P07647,Clothing,North America,Email,0.1372909016015753,1,0,0.0
P07648,Electronics,Asia,Social Media,0.1453763200144554,1,0,0.0
P07649,Clothing,North America,Email,0.1405061949864016,1,1,1.0
P07650,Clothing,Australia,Organic,0.1372680090623833,1,0,0.0
P07651,Electronics,North America,Organic,0.1465746063742125,1,0,0.0
P07652,Electronics,North America,Social Media,0.1633261705091364,1,0,0.0
P07653,Electronics,Europe,Email,0.141898790964478,1,1,1.0
P07654,Books,Asia,Organic,0.130900612830408,1,0,0.0
P07655,Home,North America,Social Media,0.1623810466056005,1,0,0.0
P07656,Home,Asia,Social Media,0.1507906815414338,1,0,0.0
P07657,Home,North America,Email,0.1433151377703618,1,0,0.0
P07658,Home,South America,Social Media,0.171788974898432,1,1,1.0
P07659,Clothing,North America,Paid Ads,0.1625921888723395,1,0,0.0
P07660,Home,South America,Organic,0.156250917644812,1,0,0.0
P07661,Electronics,Europe,Social Media,0.1606436824298022,1,1,1.0
P07662,Home,Europe,Organic,0.1419075946125449,1,0,0.0
P07663,Home,Australia,Email,0.1327755833821771,1,0,0.0
P07664,Clothing,Australia,Social Media,0.1544431819957837,1,0,0.0
P07665,Clothing,Europe,Social Media,0.1611958328965003,1,0,0.0
P07666,Electronics,North America,Organic,0.1551791544766355,1,0,0.0
P07667,Home,Europe,Social Media,0.1531918529160595,1,0,0.0
P07668,Home,Europe,Social Media,0.1542555930253905,1,0,0.0
P07669,Books,Europe,Social Media,0.1666033301314575,1,0,0.0
P07670,Clothing,Europe,Social Media,0.1784360293871949,1,0,0.0
P07671,Home,North America,Organic,0.1543006266386693,1,0,0.0
P07672,Clothing,Asia,Paid Ads,0.1467989196632308,1,0,0.0
P07673,Books,Asia,Organic,0.1270916036916165,1,0,0.0
P07674,Clothing,North America,Organic,0.1442283399096994,1,0,0.0
P07675,Clothing,Europe,Paid Ads,0.1510374577413261,1,0,0.0
P07676,Clothing,Europe,Social Media,0.1681691076050363,1,0,0.0
